"Team","Value","Squad size","Date"
"Salford City","£608Th.",11,"2015-05-15"
"Southend United","£3.17m",27,"2015-05-15"
"Bolton Wanderers","£23.67m",31,"2015-05-15"
"Oldham Athletic","£5.20m",27,"2015-05-15"
"Tranmere Rovers","£3.62m",26,"2015-05-15"
"Morecambe FC","£2.00m",23,"2015-05-15"
"Grimsby Town","£1.13m",27,"2015-05-15"
"Colchester United","£4.03m",30,"2015-05-15"
"Leyton Orient","£6.98m",30,"2015-05-15"
"Mansfield Town","£1.76m",28,"2015-05-15"
"Bradford City","£5.94m",24,"2015-05-15"
"Scunthorpe United","£4.23m",26,"2015-05-15"
"Barrow AFC","£1.19m",29,"2015-05-15"
"Port Vale FC","£3.56m",28,"2015-05-15"
"Cheltenham Town","£2.23m",25,"2015-05-15"
"Exeter City","£3.47m",28,"2015-05-15"
"Carlisle United","£3.33m",25,"2015-05-15"
"Crawley Town","£4.57m",27,"2015-05-15"
"Newport County","£1.04m",22,"2015-05-15"
"Walsall FC","£2.81m",24,"2015-05-15"
"Forest Green Rovers","£1.78m",23,"2015-05-15"
"Stevenage FC","£2.25m",30,"2015-05-15"
"Cambridge United","£2.03m",25,"2015-05-15"
"Harrogate Town","£2.12m",38,"2015-05-15"
