"Team","Value","Squad size","Date"
"Hull City","£24.66m",24,"2011-02-15"
"Ipswich Town","£22.86m",28,"2011-02-15"
"Blackpool FC","£43.34m",30,"2011-02-15"
"Sunderland AFC","£106.88m",23,"2011-02-15"
"Charlton Athletic","£9.72m",29,"2011-02-15"
"Shrewsbury Town","£4.46m",27,"2011-02-15"
"Fleetwood Town","£1.76m",30,"2011-02-15"
"Milton Keynes Dons","£4.64m",20,"2011-02-15"
"Oxford United","£3.38m",24,"2011-02-15"
"Wigan Athletic","£63.90m",24,"2011-02-15"
"Swindon Town","£5.67m",27,"2011-02-15"
"Doncaster Rovers","£12.22m",30,"2011-02-15"
"Portsmouth FC","£25.52m",22,"2011-02-15"
"Burton Albion","£3.78m",26,"2011-02-15"
"Gillingham FC","£4.52m",28,"2011-02-15"
"Bristol Rovers","£6.55m",28,"2011-02-15"
"Northampton Town","£4.10m",31,"2011-02-15"
"Plymouth Argyle","£9.36m",24,"2011-02-15"
"Lincoln City","£3.62m",27,"2011-02-15"
"Peterborough United","£6.89m",28,"2011-02-15"
"Rochdale AFC","£4.03m",28,"2011-02-15"
"Crewe Alexandra","£1.62m",26,"2011-02-15"
"AFC Wimbledon","£428Th.",30,"2011-02-15"
"Accrington Stanley","£1.69m",27,"2011-02-15"
