"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.11m",29,"2013-02-15"
"Norwich City","£58.73m",26,"2013-02-15"
"Watford FC","£17.37m",29,"2013-02-15"
"Brentford FC","£5.13m",27,"2013-02-15"
"Stoke City","£86.18m",25,"2013-02-15"
"Bristol City","£13.64m",25,"2013-02-15"
"Nottingham Forest","£25.34m",27,"2013-02-15"
"Swansea City","£78.53m",23,"2013-02-15"
"Blackburn Rovers","£48.69m",26,"2013-02-15"
"Reading FC","£40.28m",29,"2013-02-15"
"Cardiff City","£32.09m",29,"2013-02-15"
"Middlesbrough FC","£29.48m",31,"2013-02-15"
"Huddersfield Town","£13.57m",24,"2013-02-15"
"Birmingham City","£23.31m",26,"2013-02-15"
"Derby County","£11.05m",28,"2013-02-15"
"Millwall FC","£11.52m",27,"2013-02-15"
"Preston North End","£4.34m",23,"2013-02-15"
"Sheffield Wednesday","£14.09m",27,"2013-02-15"
"Queens Park Rangers","£100.35m",31,"2013-02-15"
"Barnsley FC","£7.65m",29,"2013-02-15"
"Luton Town","£1.62m",28,"2013-02-15"
"Coventry City","£7.88m",25,"2013-02-15"
"Rotherham United","£6.39m",23,"2013-02-15"
"Wycombe Wanderers","£3.35m",28,"2013-02-15"
