"","Team","Value","Squad size","Date"
"1","Liverpool FC","€876.00m",25,"2018-09-01"
"2","Manchester City","€1.06bn",26,"2018-09-01"
"3","Chelsea FC","€851.75m",27,"2018-09-01"
"4","Manchester United","€855.00m",26,"2018-09-01"
"5","Tottenham Hotspur","€831.50m",27,"2018-09-01"
"6","Arsenal FC","€554.00m",25,"2018-09-01"
"7","Everton FC","€400.00m",30,"2018-09-01"
"8","Leicester City","€319.50m",28,"2018-09-01"
"9","Wolverhampton Wanderers","€194.25m",26,"2018-09-01"
"10","Aston Villa","€107.85m",28,"2018-09-01"
"11","West Ham United","€285.50m",25,"2018-09-01"
"12","Newcastle United","€174.70m",26,"2018-09-01"
"13","Southampton FC","€263.60m",25,"2018-09-01"
"14","Brighton & Hove Albion","€177.00m",24,"2018-09-01"
"15","Fulham FC","€242.50m",25,"2018-09-01"
"16","Crystal Palace","€215.33m",27,"2018-09-01"
"17","Leeds United","€58.85m",23,"2018-09-01"
"18","Sheffield United","€23.65m",24,"2018-09-01"
"19","Burnley FC","€181.75m",24,"2018-09-01"
"20","West Bromwich Albion","€96.65m",23,"2018-09-01"
