"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2013-02-01"
"2","Southend United","€4.70m",27,"2013-02-01"
"3","Bolton Wanderers","€58.85m",34,"2013-02-01"
"4","Oldham Athletic","€4.38m",29,"2013-02-01"
"5","Tranmere Rovers","€2.30m",24,"2013-02-01"
"6","Morecambe FC","€2.58m",24,"2013-02-01"
"7","Grimsby Town","€1.63m",21,"2013-02-01"
"8","Colchester United","€5.78m",28,"2013-02-01"
"9","Leyton Orient","€4.98m",20,"2013-02-01"
"10","Mansfield Town","€2.73m",28,"2013-02-01"
"11","Bradford City","€5.98m",28,"2013-02-01"
"12","Scunthorpe United","€3.65m",22,"2013-02-01"
"13","Barrow AFC","€850Th.",17,"2013-02-01"
"14","Port Vale FC","€3.78m",23,"2013-02-01"
"15","Cheltenham Town","€2.65m",23,"2013-02-01"
"16","Exeter City","€4.30m",27,"2013-02-01"
"17","Carlisle United","€3.90m",22,"2013-02-01"
"18","Crawley Town","€3.18m",26,"2013-02-01"
"19","Newport County","€1.38m",22,"2013-02-01"
"20","Cambridge United","€625Th.",25,"2013-02-01"
"21","Walsall FC","€3.73m",26,"2013-02-01"
"22","Forest Green Rovers","€1.85m",27,"2013-02-01"
"23","Stevenage FC","€6.28m",25,"2013-02-01"
"24","Harrogate Town","€1.58m",35,"2013-02-01"
