"Team","Value","Squad size","Date"
"Salford City","£2.27m",27,"2019-05-15"
"Southend United","£5.78m",31,"2019-05-15"
"Bolton Wanderers","£19.04m",28,"2019-05-15"
"Oldham Athletic","£3.71m",27,"2019-05-15"
"Tranmere Rovers","£2.50m",26,"2019-05-15"
"Morecambe FC","£2.32m",30,"2019-05-15"
"Grimsby Town","£2.43m",25,"2019-05-15"
"Colchester United","£2.21m",27,"2019-05-15"
"Leyton Orient","£2.23m",26,"2019-05-15"
"Mansfield Town","£4.52m",26,"2019-05-15"
"Bradford City","£7.29m",31,"2019-05-15"
"Scunthorpe United","£9.99m",30,"2019-05-15"
"Barrow AFC","£1.42m",31,"2019-05-15"
"Port Vale FC","£1.71m",29,"2019-05-15"
"Cheltenham Town","£2.61m",27,"2019-05-15"
"Exeter City","£3.49m",29,"2019-05-15"
"Carlisle United","£2.88m",25,"2019-05-15"
"Crawley Town","£2.43m",25,"2019-05-15"
"Newport County","£2.05m",21,"2019-05-15"
"Cambridge United","£2.77m",31,"2019-05-15"
"Walsall FC","£2.52m",30,"2019-05-15"
"Forest Green Rovers","£2.99m",24,"2019-05-15"
"Stevenage FC","£1.64m",26,"2019-05-15"
"Harrogate Town","£810Th.",25,"2019-05-15"
