"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€7.00m",33,"2012-10-15"
"2","Norwich City","€63.75m",28,"2012-10-15"
"3","Watford FC","€22.75m",34,"2012-10-15"
"4","Brentford FC","€4.65m",27,"2012-10-15"
"5","Cardiff City","€30.70m",26,"2012-10-15"
"6","Bristol City","€17.30m",27,"2012-10-15"
"7","Swansea City","€72.25m",24,"2012-10-15"
"8","Reading FC","€36.75m",25,"2012-10-15"
"9","Stoke City","€93.60m",27,"2012-10-15"
"10","Blackburn Rovers","€57.55m",32,"2012-10-15"
"11","Nottingham Forest","€30.50m",25,"2012-10-15"
"12","Middlesbrough FC","€34.20m",30,"2012-10-15"
"13","Derby County","€12.23m",26,"2012-10-15"
"14","Huddersfield Town","€15.58m",26,"2012-10-15"
"15","Birmingham City","€27.75m",27,"2012-10-15"
"16","Millwall FC","€14.10m",27,"2012-10-15"
"17","Sheffield Wednesday","€16.23m",28,"2012-10-15"
"18","Preston North End","€4.78m",26,"2012-10-15"
"19","Queens Park Rangers","€106.00m",27,"2012-10-15"
"20","Barnsley FC","€9.20m",28,"2012-10-15"
"21","Luton Town","€1.38m",24,"2012-10-15"
"22","Coventry City","€9.05m",30,"2012-10-15"
"23","Rotherham United","€5.75m",22,"2012-10-15"
"24","Wycombe Wanderers","€4.23m",33,"2012-10-15"
