"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.90m",32,"2012-09-01"
"2","Norwich City","€66.40m",29,"2012-09-01"
"3","Watford FC","€23.43m",38,"2012-09-01"
"4","Brentford FC","€4.58m",26,"2012-09-01"
"5","Cardiff City","€30.70m",29,"2012-09-01"
"6","Bristol City","€16.05m",28,"2012-09-01"
"7","Swansea City","€72.00m",25,"2012-09-01"
"8","Reading FC","€32.50m",24,"2012-09-01"
"9","Stoke City","€95.10m",29,"2012-09-01"
"10","Blackburn Rovers","€51.05m",31,"2012-09-01"
"11","Nottingham Forest","€25.80m",25,"2012-09-01"
"12","Middlesbrough FC","€31.65m",29,"2012-09-01"
"13","Derby County","€10.25m",27,"2012-09-01"
"14","Huddersfield Town","€13.33m",26,"2012-09-01"
"15","Birmingham City","€26.25m",23,"2012-09-01"
"16","Millwall FC","€13.35m",27,"2012-09-01"
"17","Sheffield Wednesday","€16.63m",30,"2012-09-01"
"18","Preston North End","€4.60m",25,"2012-09-01"
"19","Queens Park Rangers","€116.50m",29,"2012-09-01"
"20","Barnsley FC","€9.50m",29,"2012-09-01"
"21","Luton Town","€1.38m",24,"2012-09-01"
"22","Coventry City","€9.75m",27,"2012-09-01"
"23","Rotherham United","€5.48m",22,"2012-09-01"
"24","Wycombe Wanderers","€4.43m",31,"2012-09-01"
