"Team","Value","Squad size","Date"
"Hull City","£20.07m",24,"2012-08-15"
"Ipswich Town","£10.98m",23,"2012-08-15"
"Blackpool FC","£20.05m",32,"2012-08-15"
"Sunderland AFC","£84.83m",21,"2012-08-15"
"Charlton Athletic","£7.63m",27,"2012-08-15"
"Shrewsbury Town","£4.05m",22,"2012-08-15"
"Fleetwood Town","£2.59m",28,"2012-08-15"
"Milton Keynes Dons","£5.49m",19,"2012-08-15"
"Oxford United","£4.01m",24,"2012-08-15"
"Wigan Athletic","£69.75m",27,"2012-08-15"
"Swindon Town","£4.14m",24,"2012-08-15"
"Doncaster Rovers","£4.41m",17,"2012-08-15"
"Portsmouth FC","£405Th.",14,"2012-08-15"
"Burton Albion","£2.30m",21,"2012-08-15"
"Gillingham FC","£2.43m",27,"2012-08-15"
"Bristol Rovers","£4.05m",27,"2012-08-15"
"Northampton Town","£2.99m",20,"2012-08-15"
"Plymouth Argyle","£2.70m",25,"2012-08-15"
"Lincoln City","£540Th.",22,"2012-08-15"
"Peterborough United","£9.00m",28,"2012-08-15"
"Rochdale AFC","£1.76m",24,"2012-08-15"
"Crewe Alexandra","£1.06m",21,"2012-08-15"
"AFC Wimbledon","£1.10m",22,"2012-08-15"
"Accrington Stanley","£833Th.",26,"2012-08-15"
