"Team","Value","Squad size","Date"
"Hull City","£30.20m",27,"2011-06-15"
"Ipswich Town","£20.75m",31,"2011-06-15"
"Blackpool FC","£36.52m",32,"2011-06-15"
"Sunderland AFC","£93.04m",27,"2011-06-15"
"Shrewsbury Town","£3.53m",25,"2011-06-15"
"Charlton Athletic","£9.16m",25,"2011-06-15"
"Fleetwood Town","£1.08m",29,"2011-06-15"
"Milton Keynes Dons","£3.53m",18,"2011-06-15"
"Oxford United","£2.68m",21,"2011-06-15"
"Wigan Athletic","£61.70m",24,"2011-06-15"
"Swindon Town","£4.57m",25,"2011-06-15"
"Doncaster Rovers","£10.33m",25,"2011-06-15"
"Portsmouth FC","£20.70m",16,"2011-06-15"
"Burton Albion","£2.95m",24,"2011-06-15"
"Gillingham FC","£4.19m",28,"2011-06-15"
"Bristol Rovers","£6.44m",29,"2011-06-15"
"Plymouth Argyle","£9.45m",25,"2011-06-15"
"Northampton Town","£3.15m",30,"2011-06-15"
"Lincoln City","£2.25m",21,"2011-06-15"
"Peterborough United","£7.20m",28,"2011-06-15"
"Rochdale AFC","£2.61m",22,"2011-06-15"
"Crewe Alexandra","£1.80m",25,"2011-06-15"
"AFC Wimbledon","£428Th.",27,"2011-06-15"
"Accrington Stanley","£1.64m",26,"2011-06-15"
