"Team","Value","Squad size","Date"
"Ipswich Town","£13.93m",25,"2013-05-15"
"Hull City","£33.35m",28,"2013-05-15"
"Sunderland AFC","£106.20m",22,"2013-05-15"
"Blackpool FC","£28.35m",31,"2013-05-15"
"Charlton Athletic","£8.51m",26,"2013-05-15"
"Milton Keynes Dons","£5.31m",23,"2013-05-15"
"Portsmouth FC","£2.86m",17,"2013-05-15"
"Fleetwood Town","£3.13m",32,"2013-05-15"
"Shrewsbury Town","£3.33m",25,"2013-05-15"
"Swindon Town","£3.26m",23,"2013-05-15"
"Oxford United","£2.93m",27,"2013-05-15"
"Wigan Athletic","£65.93m",26,"2013-05-15"
"Lincoln City","£405Th.",24,"2013-05-15"
"Doncaster Rovers","£7.02m",27,"2013-05-15"
"Gillingham FC","£1.89m",24,"2013-05-15"
"Bristol Rovers","£3.02m",30,"2013-05-15"
"Plymouth Argyle","£3.38m",26,"2013-05-15"
"Burton Albion","£2.82m",27,"2013-05-15"
"Crewe Alexandra","£3.08m",28,"2013-05-15"
"Northampton Town","£3.62m",23,"2013-05-15"
"Peterborough United","£7.20m",30,"2013-05-15"
"Rochdale AFC","£2.52m",26,"2013-05-15"
"AFC Wimbledon","£3.06m",28,"2013-05-15"
"Accrington Stanley","£3.13m",27,"2013-05-15"
