"Team","Value","Squad size","Date"
"Liverpool FC","£216.18m",23,"2011-04-15"
"Manchester City","£330.08m",25,"2011-04-15"
"Chelsea FC","£367.65m",22,"2011-04-15"
"Manchester United","£337.23m",28,"2011-04-15"
"Tottenham Hotspur","£253.80m",26,"2011-04-15"
"Arsenal FC","£283.50m",26,"2011-04-15"
"Everton FC","£142.20m",19,"2011-04-15"
"Leicester City","£35.73m",28,"2011-04-15"
"Wolverhampton Wanderers","£66.65m",28,"2011-04-15"
"Aston Villa","£134.60m",25,"2011-04-15"
"West Ham United","£109.35m",29,"2011-04-15"
"Newcastle United","£83.68m",29,"2011-04-15"
"Brighton & Hove Albion","£5.76m",28,"2011-04-15"
"Southampton FC","£15.23m",31,"2011-04-15"
"Fulham FC","£88.88m",25,"2011-04-15"
"Crystal Palace","£18.43m",29,"2011-04-15"
"Leeds United","£22.79m",26,"2011-04-15"
"Sheffield United","£19.78m",32,"2011-04-15"
"Burnley FC","£33.82m",31,"2011-04-15"
"West Bromwich Albion","£68.63m",25,"2011-04-15"
