"Team","Value","Squad size","Date"
"Hull City","£26.12m",29,"2011-08-15"
"Ipswich Town","£19.98m",27,"2011-08-15"
"Blackpool FC","£24.50m",31,"2011-08-15"
"Sunderland AFC","£107.28m",30,"2011-08-15"
"Shrewsbury Town","£3.24m",20,"2011-08-15"
"Charlton Athletic","£8.80m",30,"2011-08-15"
"Fleetwood Town","£720Th.",30,"2011-08-15"
"Milton Keynes Dons","£5.18m",22,"2011-08-15"
"Oxford United","£4.05m",23,"2011-08-15"
"Wigan Athletic","£58.10m",24,"2011-08-15"
"Swindon Town","£3.65m",29,"2011-08-15"
"Doncaster Rovers","£11.14m",27,"2011-08-15"
"Portsmouth FC","£22.28m",20,"2011-08-15"
"Burton Albion","£3.02m",25,"2011-08-15"
"Gillingham FC","£3.02m",26,"2011-08-15"
"Bristol Rovers","£4.10m",27,"2011-08-15"
"Plymouth Argyle","£3.31m",24,"2011-08-15"
"Northampton Town","£3.40m",28,"2011-08-15"
"Lincoln City","£1.19m",19,"2011-08-15"
"Peterborough United","£5.54m",25,"2011-08-15"
"Rochdale AFC","£3.13m",21,"2011-08-15"
"Crewe Alexandra","£878Th.",24,"2011-08-15"
"AFC Wimbledon","£338Th.",22,"2011-08-15"
"Accrington Stanley","£1.31m",18,"2011-08-15"
