"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.74m",30,"2013-03-01"
"Norwich City","£58.28m",25,"2013-03-01"
"Watford FC","£17.37m",29,"2013-03-01"
"Brentford FC","£5.90m",28,"2013-03-01"
"Stoke City","£86.18m",25,"2013-03-01"
"Bristol City","£14.83m",28,"2013-03-01"
"Nottingham Forest","£25.34m",27,"2013-03-01"
"Swansea City","£78.53m",23,"2013-03-01"
"Blackburn Rovers","£52.74m",29,"2013-03-01"
"Reading FC","£40.28m",29,"2013-03-01"
"Cardiff City","£31.41m",28,"2013-03-01"
"Middlesbrough FC","£32.18m",32,"2013-03-01"
"Huddersfield Town","£14.24m",25,"2013-03-01"
"Birmingham City","£24.66m",27,"2013-03-01"
"Derby County","£10.60m",27,"2013-03-01"
"Millwall FC","£11.52m",27,"2013-03-01"
"Preston North End","£4.34m",23,"2013-03-01"
"Sheffield Wednesday","£18.54m",28,"2013-03-01"
"Queens Park Rangers","£99.00m",29,"2013-03-01"
"Barnsley FC","£8.06m",30,"2013-03-01"
"Luton Town","£1.62m",29,"2013-03-01"
"Coventry City","£8.10m",27,"2013-03-01"
"Rotherham United","£6.39m",23,"2013-03-01"
"Wycombe Wanderers","£3.13m",28,"2013-03-01"
