"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.07bn",24,"2019-08-15"
"2","Manchester City","€1.27bn",25,"2019-08-15"
"3","Chelsea FC","€837.75m",31,"2019-08-15"
"4","Manchester United","€782.25m",29,"2019-08-15"
"5","Tottenham Hotspur","€984.50m",25,"2019-08-15"
"6","Arsenal FC","€674.75m",27,"2019-08-15"
"7","Everton FC","€524.00m",28,"2019-08-15"
"8","Leicester City","€412.75m",32,"2019-08-15"
"9","Wolverhampton Wanderers","€313.60m",28,"2019-08-15"
"10","Aston Villa","€157.50m",26,"2019-08-15"
"11","West Ham United","€344.25m",25,"2019-08-15"
"12","Newcastle United","€252.58m",30,"2019-08-15"
"13","Southampton FC","€290.70m",28,"2019-08-15"
"14","Brighton & Hove Albion","€221.75m",28,"2019-08-15"
"15","Fulham FC","€145.00m",28,"2019-08-15"
"16","Crystal Palace","€230.70m",25,"2019-08-15"
"17","Leeds United","€93.65m",30,"2019-08-15"
"18","Sheffield United","€70.15m",29,"2019-08-15"
"19","Burnley FC","€205.75m",25,"2019-08-15"
"20","West Bromwich Albion","€90.25m",23,"2019-08-15"
