"Team","Value","Squad size","Date"
"Salford City","£855Th.",26,"2015-12-01"
"Southend United","£4.23m",26,"2015-12-01"
"Bolton Wanderers","£18.77m",31,"2015-12-01"
"Oldham Athletic","£4.95m",32,"2015-12-01"
"Tranmere Rovers","£1.67m",30,"2015-12-01"
"Morecambe FC","£1.60m",23,"2015-12-01"
"Grimsby Town","£1.64m",25,"2015-12-01"
"Colchester United","£4.64m",29,"2015-12-01"
"Leyton Orient","£3.65m",25,"2015-12-01"
"Mansfield Town","£2.63m",26,"2015-12-01"
"Bradford City","£6.89m",27,"2015-12-01"
"Scunthorpe United","£4.70m",26,"2015-12-01"
"Barrow AFC","£1.17m",22,"2015-12-01"
"Port Vale FC","£3.29m",27,"2015-12-01"
"Cheltenham Town","£855Th.",28,"2015-12-01"
"Exeter City","£3.92m",26,"2015-12-01"
"Carlisle United","£1.98m",26,"2015-12-01"
"Crawley Town","£2.81m",23,"2015-12-01"
"Newport County","£1.44m",24,"2015-12-01"
"Walsall FC","£3.47m",24,"2015-12-01"
"Forest Green Rovers","£1.82m",24,"2015-12-01"
"Stevenage FC","£2.57m",32,"2015-12-01"
"Cambridge United","£2.54m",30,"2015-12-01"
"Harrogate Town","£2.77m",45,"2015-12-01"
