"Team","Value","Squad size","Date"
"Liverpool FC","£256.95m",23,"2013-12-01"
"Manchester City","£425.48m",24,"2013-12-01"
"Chelsea FC","£412.88m",25,"2013-12-01"
"Manchester United","£363.60m",27,"2013-12-01"
"Tottenham Hotspur","£281.70m",24,"2013-12-01"
"Arsenal FC","£319.95m",28,"2013-12-01"
"Everton FC","£151.88m",26,"2013-12-01"
"Leicester City","£23.94m",22,"2013-12-01"
"Wolverhampton Wanderers","£22.28m",28,"2013-12-01"
"Aston Villa","£94.95m",26,"2013-12-01"
"West Ham United","£86.85m",27,"2013-12-01"
"Newcastle United","£148.95m",24,"2013-12-01"
"Brighton & Hove Albion","£26.12m",29,"2013-12-01"
"Southampton FC","£101.25m",24,"2013-12-01"
"Crystal Palace","£52.43m",31,"2013-12-01"
"Fulham FC","£79.20m",24,"2013-12-01"
"Leeds United","£19.62m",27,"2013-12-01"
"Sheffield United","£10.19m",29,"2013-12-01"
"Burnley FC","£16.63m",22,"2013-12-01"
"West Bromwich Albion","£87.08m",26,"2013-12-01"
