"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-11-01"
"Southend United","£3.89m",25,"2011-11-01"
"Bolton Wanderers","£88.25m",28,"2011-11-01"
"Oldham Athletic","£4.23m",26,"2011-11-01"
"Tranmere Rovers","£2.66m",23,"2011-11-01"
"Morecambe FC","£2.90m",26,"2011-11-01"
"Grimsby Town","£1.73m",24,"2011-11-01"
"Colchester United","£5.42m",25,"2011-11-01"
"Leyton Orient","£5.33m",25,"2011-11-01"
"Mansfield Town","£1.67m",21,"2011-11-01"
"Bradford City","£5.67m",33,"2011-11-01"
"Scunthorpe United","£4.34m",28,"2011-11-01"
"Barrow AFC","£653Th.",24,"2011-11-01"
"Port Vale FC","£3.22m",26,"2011-11-01"
"Cheltenham Town","£2.36m",22,"2011-11-01"
"Exeter City","£5.27m",30,"2011-11-01"
"Carlisle United","£5.36m",24,"2011-11-01"
"Crawley Town","£2.75m",21,"2011-11-01"
"Newport County","£945Th.",26,"2011-11-01"
"Walsall FC","£5.00m",23,"2011-11-01"
"Forest Green Rovers","£1.22m",23,"2011-11-01"
"Stevenage FC","£3.04m",25,"2011-11-01"
"Cambridge United","£788Th.",27,"2011-11-01"
"Harrogate Town","£698Th.",24,"2011-11-01"
