"","Team","Value","Squad size","Date"
"1","Hull City","€27.50m",28,"2012-11-01"
"2","Ipswich Town","€20.65m",28,"2012-11-01"
"3","Blackpool FC","€27.13m",33,"2012-11-01"
"4","Sunderland AFC","€116.00m",24,"2012-11-01"
"5","Shrewsbury Town","€4.15m",26,"2012-11-01"
"6","Charlton Athletic","€11.15m",28,"2012-11-01"
"7","Fleetwood Town","€3.43m",30,"2012-11-01"
"8","Milton Keynes Dons","€5.85m",19,"2012-11-01"
"9","Oxford United","€4.03m",28,"2012-11-01"
"10","Wigan Athletic","€71.25m",25,"2012-11-01"
"11","Swindon Town","€5.33m",25,"2012-11-01"
"12","Doncaster Rovers","€7.75m",24,"2012-11-01"
"13","Portsmouth FC","€7.45m",21,"2012-11-01"
"14","Burton Albion","€2.91m",26,"2012-11-01"
"15","Gillingham FC","€3.25m",26,"2012-11-01"
"16","Bristol Rovers","€5.05m",30,"2012-11-01"
"17","Plymouth Argyle","€3.80m",29,"2012-11-01"
"18","Northampton Town","€3.45m",23,"2012-11-01"
"19","Lincoln City","€1.03m",28,"2012-11-01"
"20","Peterborough United","€9.15m",25,"2012-11-01"
"21","Rochdale AFC","€2.13m",25,"2012-11-01"
"22","Crewe Alexandra","€1.60m",25,"2012-11-01"
"23","AFC Wimbledon","€1.45m",24,"2012-11-01"
"24","Accrington Stanley","€1.60m",25,"2012-11-01"
