"","Team","Value","Squad size","Date"
"1","Liverpool FC","€241.50m",23,"2013-03-15"
"2","Manchester City","€433.25m",24,"2013-03-15"
"3","Chelsea FC","€386.75m",24,"2013-03-15"
"4","Manchester United","€421.25m",26,"2013-03-15"
"5","Tottenham Hotspur","€266.50m",23,"2013-03-15"
"6","Arsenal FC","€281.50m",24,"2013-03-15"
"7","Everton FC","€137.75m",23,"2013-03-15"
"8","Leicester City","€26.85m",26,"2013-03-15"
"9","Wolverhampton Wanderers","€48.75m",30,"2013-03-15"
"10","Aston Villa","€108.00m",28,"2013-03-15"
"11","West Ham United","€93.50m",24,"2013-03-15"
"12","Newcastle United","€173.50m",28,"2013-03-15"
"13","Southampton FC","€77.50m",24,"2013-03-15"
"14","Brighton & Hove Albion","€24.55m",30,"2013-03-15"
"15","Fulham FC","€78.25m",26,"2013-03-15"
"16","Crystal Palace","€34.25m",29,"2013-03-15"
"17","Leeds United","€18.50m",23,"2013-03-15"
"18","Sheffield United","€9.08m",27,"2013-03-15"
"19","Burnley FC","€23.20m",25,"2013-03-15"
"20","West Bromwich Albion","€87.25m",24,"2013-03-15"
