"","Team","Value","Squad size","Date"
"1","Hull City","€72.90m",26,"2014-07-10"
"2","Ipswich Town","€11.58m",24,"2014-07-10"
"3","Blackpool FC","€4.78m",11,"2014-07-10"
"4","Sunderland AFC","€83.85m",25,"2014-07-10"
"5","Shrewsbury Town","€3.50m",19,"2014-07-10"
"6","Charlton Athletic","€12.05m",22,"2014-07-10"
"7","Fleetwood Town","€2.03m",24,"2014-07-10"
"8","Milton Keynes Dons","€4.20m",21,"2014-07-10"
"9","Oxford United","€1.90m",21,"2014-07-10"
"10","Wigan Athletic","€40.05m",25,"2014-07-10"
"11","Swindon Town","€2.60m",21,"2014-07-10"
"12","Doncaster Rovers","€4.60m",17,"2014-07-10"
"13","Portsmouth FC","€4.35m",25,"2014-07-10"
"14","Burton Albion","€2.19m",21,"2014-07-10"
"15","Gillingham FC","€2.15m",26,"2014-07-10"
"16","Bristol Rovers","€625Th.",15,"2014-07-10"
"17","Plymouth Argyle","€1.88m",20,"2014-07-10"
"18","Northampton Town","€4.25m",22,"2014-07-10"
"19","Lincoln City","€600Th.",21,"2014-07-10"
"20","Peterborough United","€6.48m",25,"2014-07-10"
"21","Rochdale AFC","€1.78m",21,"2014-07-10"
"22","Crewe Alexandra","€1.83m",24,"2014-07-10"
"23","AFC Wimbledon","€2.53m",24,"2014-07-10"
"24","Accrington Stanley","€1.15m",17,"2014-07-10"
