"Team","Value","Squad size","Date"
"Hull City","£80.78m",26,"2015-03-15"
"Ipswich Town","£19.94m",26,"2015-03-15"
"Blackpool FC","£7.31m",28,"2015-03-15"
"Sunderland AFC","£76.28m",23,"2015-03-15"
"Shrewsbury Town","£3.92m",26,"2015-03-15"
"Charlton Athletic","£21.60m",33,"2015-03-15"
"Fleetwood Town","£3.51m",29,"2015-03-15"
"Milton Keynes Dons","£9.95m",25,"2015-03-15"
"Oxford United","£2.27m",28,"2015-03-15"
"Wigan Athletic","£25.34m",26,"2015-03-15"
"Swindon Town","£5.13m",24,"2015-03-15"
"Doncaster Rovers","£4.88m",25,"2015-03-15"
"Portsmouth FC","£4.41m",26,"2015-03-15"
"Burton Albion","£2.78m",25,"2015-03-15"
"Gillingham FC","£2.50m",24,"2015-03-15"
"Bristol Rovers","£1.64m",26,"2015-03-15"
"Plymouth Argyle","£2.00m",23,"2015-03-15"
"Northampton Town","£3.96m",25,"2015-03-15"
"Lincoln City","£540Th.",23,"2015-03-15"
"Peterborough United","£4.66m",22,"2015-03-15"
"Rochdale AFC","£3.56m",27,"2015-03-15"
"Crewe Alexandra","£3.24m",26,"2015-03-15"
"AFC Wimbledon","£1.46m",25,"2015-03-15"
"Accrington Stanley","£1.28m",25,"2015-03-15"
