"","Team","Value","Squad size","Date"
"1","Hull City","€65.73m",25,"2015-12-15"
"2","Ipswich Town","€20.70m",24,"2015-12-15"
"3","Blackpool FC","€4.00m",28,"2015-12-15"
"4","Sunderland AFC","€111.75m",28,"2015-12-15"
"5","Shrewsbury Town","€5.10m",27,"2015-12-15"
"6","Charlton Athletic","€23.00m",27,"2015-12-15"
"7","Fleetwood Town","€3.35m",30,"2015-12-15"
"8","Milton Keynes Dons","€9.23m",28,"2015-12-15"
"9","Oxford United","€2.88m",28,"2015-12-15"
"10","Wigan Athletic","€11.83m",30,"2015-12-15"
"11","Swindon Town","€4.80m",30,"2015-12-15"
"12","Doncaster Rovers","€5.03m",25,"2015-12-15"
"13","Portsmouth FC","€5.38m",26,"2015-12-15"
"14","Burton Albion","€4.03m",29,"2015-12-15"
"15","Gillingham FC","€2.65m",28,"2015-12-15"
"16","Bristol Rovers","€1.35m",28,"2015-12-15"
"17","Plymouth Argyle","€2.25m",22,"2015-12-15"
"18","Northampton Town","€3.73m",24,"2015-12-15"
"19","Lincoln City","€825Th.",22,"2015-12-15"
"20","Peterborough United","€5.58m",29,"2015-12-15"
"21","Rochdale AFC","€3.90m",28,"2015-12-15"
"22","Crewe Alexandra","€2.70m",31,"2015-12-15"
"23","AFC Wimbledon","€2.30m",25,"2015-12-15"
"24","Accrington Stanley","€900Th.",28,"2015-12-15"
