"","Team","Value","Squad size","Date"
"1","Liverpool FC","€387.20m",27,"2016-10-01"
"2","Manchester City","€518.00m",22,"2016-10-01"
"3","Chelsea FC","€516.30m",26,"2016-10-01"
"4","Manchester United","€534.25m",27,"2016-10-01"
"5","Tottenham Hotspur","€370.50m",23,"2016-10-01"
"6","Arsenal FC","€468.50m",29,"2016-10-01"
"7","Everton FC","€239.25m",27,"2016-10-01"
"8","Leicester City","€210.50m",26,"2016-10-01"
"9","Wolverhampton Wanderers","€49.80m",31,"2016-10-01"
"10","Aston Villa","€100.25m",26,"2016-10-01"
"11","West Ham United","€241.50m",27,"2016-10-01"
"12","Newcastle United","€127.35m",27,"2016-10-01"
"13","Southampton FC","€199.00m",27,"2016-10-01"
"14","Brighton & Hove Albion","€47.85m",27,"2016-10-01"
"15","Fulham FC","€55.50m",25,"2016-10-01"
"16","Crystal Palace","€161.75m",25,"2016-10-01"
"17","Leeds United","€34.15m",27,"2016-10-01"
"18","Sheffield United","€6.93m",25,"2016-10-01"
"19","Burnley FC","€70.00m",22,"2016-10-01"
"20","West Bromwich Albion","€107.60m",22,"2016-10-01"
