"","Team","Value","Squad size","Date"
"1","Hull City","€27.30m",28,"2013-01-01"
"2","Ipswich Town","€23.18m",28,"2013-01-01"
"3","Blackpool FC","€27.28m",35,"2013-01-01"
"4","Sunderland AFC","€116.00m",24,"2013-01-01"
"5","Shrewsbury Town","€3.53m",23,"2013-01-01"
"6","Charlton Athletic","€11.28m",31,"2013-01-01"
"7","Fleetwood Town","€2.78m",30,"2013-01-01"
"8","Milton Keynes Dons","€5.55m",21,"2013-01-01"
"9","Oxford United","€3.33m",26,"2013-01-01"
"10","Wigan Athletic","€71.85m",25,"2013-01-01"
"11","Swindon Town","€6.10m",25,"2013-01-01"
"12","Doncaster Rovers","€7.75m",24,"2013-01-01"
"13","Portsmouth FC","€7.28m",22,"2013-01-01"
"14","Burton Albion","€2.81m",26,"2013-01-01"
"15","Gillingham FC","€2.85m",27,"2013-01-01"
"16","Bristol Rovers","€3.95m",25,"2013-01-01"
"17","Plymouth Argyle","€3.25m",26,"2013-01-01"
"18","Northampton Town","€3.70m",22,"2013-01-01"
"19","Lincoln City","€1.18m",31,"2013-01-01"
"20","Peterborough United","€8.78m",26,"2013-01-01"
"21","Rochdale AFC","€2.08m",23,"2013-01-01"
"22","Crewe Alexandra","€2.20m",26,"2013-01-01"
"23","AFC Wimbledon","€2.05m",26,"2013-01-01"
"24","Accrington Stanley","€1.90m",27,"2013-01-01"
