"Team","Value","Squad size","Date"
"Liverpool FC","£211.50m",24,"2012-02-15"
"Manchester City","£420.30m",24,"2012-02-15"
"Chelsea FC","£342.90m",25,"2012-02-15"
"Manchester United","£375.30m",27,"2012-02-15"
"Tottenham Hotspur","£242.55m",27,"2012-02-15"
"Arsenal FC","£281.93m",29,"2012-02-15"
"Everton FC","£135.45m",25,"2012-02-15"
"Leicester City","£35.42m",33,"2012-02-15"
"Wolverhampton Wanderers","£73.13m",24,"2012-02-15"
"Aston Villa","£113.18m",24,"2012-02-15"
"West Ham United","£57.78m",31,"2012-02-15"
"Newcastle United","£121.05m",27,"2012-02-15"
"Brighton & Hove Albion","£15.37m",29,"2012-02-15"
"Southampton FC","£25.31m",30,"2012-02-15"
"Fulham FC","£88.43m",28,"2012-02-15"
"Crystal Palace","£20.30m",34,"2012-02-15"
"Leeds United","£20.25m",28,"2012-02-15"
"Sheffield United","£15.48m",26,"2012-02-15"
"Burnley FC","£20.32m",24,"2012-02-15"
"West Bromwich Albion","£64.80m",25,"2012-02-15"
