"","Team","Value","Squad size","Date"
"1","Hull City","€27.30m",26,"2012-10-15"
"2","Ipswich Town","€20.98m",29,"2012-10-15"
"3","Blackpool FC","€25.18m",34,"2012-10-15"
"4","Sunderland AFC","€114.50m",23,"2012-10-15"
"5","Shrewsbury Town","€4.55m",24,"2012-10-15"
"6","Charlton Athletic","€11.38m",29,"2012-10-15"
"7","Fleetwood Town","€3.38m",29,"2012-10-15"
"8","Milton Keynes Dons","€6.35m",19,"2012-10-15"
"9","Oxford United","€4.58m",28,"2012-10-15"
"10","Wigan Athletic","€71.00m",23,"2012-10-15"
"11","Swindon Town","€5.33m",25,"2012-10-15"
"12","Doncaster Rovers","€6.70m",21,"2012-10-15"
"13","Portsmouth FC","€7.95m",21,"2012-10-15"
"14","Burton Albion","€2.86m",25,"2012-10-15"
"15","Gillingham FC","€3.25m",27,"2012-10-15"
"16","Bristol Rovers","€5.05m",30,"2012-10-15"
"17","Plymouth Argyle","€3.75m",28,"2012-10-15"
"18","Northampton Town","€3.75m",26,"2012-10-15"
"19","Lincoln City","€1.08m",29,"2012-10-15"
"20","Peterborough United","€9.75m",27,"2012-10-15"
"21","Rochdale AFC","€2.13m",25,"2012-10-15"
"22","Crewe Alexandra","€1.60m",25,"2012-10-15"
"23","AFC Wimbledon","€1.75m",27,"2012-10-15"
"24","Accrington Stanley","€1.75m",27,"2012-10-15"
