"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2011-03-01"
"Manchester City","£330.08m",25,"2011-03-01"
"Chelsea FC","£367.65m",22,"2011-03-01"
"Manchester United","£337.23m",28,"2011-03-01"
"Tottenham Hotspur","£254.79m",28,"2011-03-01"
"Arsenal FC","£277.65m",23,"2011-03-01"
"Everton FC","£142.20m",19,"2011-03-01"
"Leicester City","£34.02m",29,"2011-03-01"
"Wolverhampton Wanderers","£66.60m",28,"2011-03-01"
"Aston Villa","£139.95m",25,"2011-03-01"
"West Ham United","£113.85m",31,"2011-03-01"
"Newcastle United","£83.03m",25,"2011-03-01"
"Southampton FC","£15.32m",29,"2011-03-01"
"Brighton & Hove Albion","£5.81m",29,"2011-03-01"
"Fulham FC","£90.68m",26,"2011-03-01"
"Crystal Palace","£17.69m",30,"2011-03-01"
"Leeds United","£21.08m",26,"2011-03-01"
"Sheffield United","£22.07m",35,"2011-03-01"
"Burnley FC","£29.45m",29,"2011-03-01"
"West Bromwich Albion","£68.63m",24,"2011-03-01"
