"Team","Value","Squad size","Date"
"Liverpool FC","£219.60m",24,"2011-10-15"
"Manchester City","£390.15m",25,"2011-10-15"
"Chelsea FC","£378.90m",26,"2011-10-15"
"Manchester United","£364.77m",28,"2011-10-15"
"Tottenham Hotspur","£247.10m",26,"2011-10-15"
"Arsenal FC","£260.37m",29,"2011-10-15"
"Everton FC","£125.55m",22,"2011-10-15"
"Leicester City","£34.45m",26,"2011-10-15"
"Wolverhampton Wanderers","£66.15m",23,"2011-10-15"
"Aston Villa","£118.40m",24,"2011-10-15"
"West Ham United","£67.19m",26,"2011-10-15"
"Newcastle United","£94.05m",27,"2011-10-15"
"Southampton FC","£16.90m",29,"2011-10-15"
"Brighton & Hove Albion","£9.25m",28,"2011-10-15"
"Fulham FC","£96.98m",26,"2011-10-15"
"Crystal Palace","£19.28m",34,"2011-10-15"
"Leeds United","£20.86m",27,"2011-10-15"
"Sheffield United","£14.54m",29,"2011-10-15"
"Burnley FC","£21.20m",22,"2011-10-15"
"West Bromwich Albion","£69.08m",24,"2011-10-15"
