"Team","Value","Squad size","Date"
"Ipswich Town","£15.53m",25,"2016-07-01"
"Hull City","£56.72m",23,"2016-07-01"
"Sunderland AFC","£74.25m",22,"2016-07-01"
"Blackpool FC","£2.68m",19,"2016-07-01"
"Charlton Athletic","£15.12m",32,"2016-07-01"
"Milton Keynes Dons","£3.96m",18,"2016-07-01"
"Portsmouth FC","£3.42m",26,"2016-07-01"
"Fleetwood Town","£3.42m",30,"2016-07-01"
"Shrewsbury Town","£3.74m",25,"2016-07-01"
"Swindon Town","£1.73m",16,"2016-07-01"
"Oxford United","£2.93m",24,"2016-07-01"
"Wigan Athletic","£11.86m",30,"2016-07-01"
"Lincoln City","£900Th.",22,"2016-07-01"
"Doncaster Rovers","£3.83m",26,"2016-07-01"
"Gillingham FC","£3.22m",22,"2016-07-01"
"Bristol Rovers","£1.64m",28,"2016-07-01"
"Plymouth Argyle","£2.97m",20,"2016-07-01"
"Burton Albion","£3.85m",17,"2016-07-01"
"Crewe Alexandra","£1.51m",19,"2016-07-01"
"Northampton Town","£3.85m",21,"2016-07-01"
"Peterborough United","£4.50m",29,"2016-07-01"
"Rochdale AFC","£2.84m",22,"2016-07-01"
"AFC Wimbledon","£1.87m",21,"2016-07-01"
"Accrington Stanley","£990Th.",19,"2016-07-01"
