"Team","Value","Squad size","Date"
"Salford City","£4.25m",22,"2020-10-15"
"Southend United","£3.26m",27,"2020-10-15"
"Bolton Wanderers","£3.08m",30,"2020-10-15"
"Oldham Athletic","£2.75m",24,"2020-10-15"
"Tranmere Rovers","£2.81m",26,"2020-10-15"
"Morecambe FC","£2.70m",23,"2020-10-15"
"Grimsby Town","£2.36m",30,"2020-10-15"
"Colchester United","£2.66m",24,"2020-10-15"
"Leyton Orient","£2.43m",26,"2020-10-15"
"Mansfield Town","£2.30m",22,"2020-10-15"
"Bradford City","£2.36m",26,"2020-10-15"
"Scunthorpe United","£2.03m",29,"2020-10-15"
"Barrow AFC","£2.18m",25,"2020-10-15"
"Port Vale FC","£2.18m",26,"2020-10-15"
"Cheltenham Town","£2.09m",25,"2020-10-15"
"Exeter City","£2.00m",27,"2020-10-15"
"Carlisle United","£1.73m",28,"2020-10-15"
"Crawley Town","£1.60m",31,"2020-10-15"
"Newport County","£1.60m",22,"2020-10-15"
"Walsall FC","£1.49m",26,"2020-10-15"
"Forest Green Rovers","£1.31m",25,"2020-10-15"
"Stevenage FC","£1.22m",23,"2020-10-15"
"Cambridge United","£1.69m",25,"2020-10-15"
"Harrogate Town","£923Th.",23,"2020-10-15"
