"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€121.75m",27,"2017-01-01"
"2","Norwich City","€78.10m",28,"2017-01-01"
"3","Watford FC","€122.00m",28,"2017-01-01"
"4","Brentford FC","€20.05m",24,"2017-01-01"
"5","Cardiff City","€40.80m",28,"2017-01-01"
"6","Bristol City","€20.00m",24,"2017-01-01"
"7","Swansea City","€111.75m",24,"2017-01-01"
"8","Reading FC","€22.75m",29,"2017-01-01"
"9","Stoke City","€170.75m",26,"2017-01-01"
"10","Blackburn Rovers","€21.95m",27,"2017-01-01"
"11","Nottingham Forest","€34.60m",26,"2017-01-01"
"12","Middlesbrough FC","€102.75m",27,"2017-01-01"
"13","Derby County","€63.30m",27,"2017-01-01"
"14","Huddersfield Town","€18.95m",24,"2017-01-01"
"15","Birmingham City","€16.20m",24,"2017-01-01"
"16","Millwall FC","€6.90m",24,"2017-01-01"
"17","Sheffield Wednesday","€53.20m",31,"2017-01-01"
"18","Preston North End","€17.68m",28,"2017-01-01"
"19","Queens Park Rangers","€47.70m",26,"2017-01-01"
"20","Barnsley FC","€7.83m",27,"2017-01-01"
"21","Luton Town","€3.85m",28,"2017-01-01"
"22","Coventry City","€4.73m",25,"2017-01-01"
"23","Rotherham United","€13.85m",26,"2017-01-01"
"24","Wycombe Wanderers","€3.40m",25,"2017-01-01"
