"Team","Value","Squad size","Date"
"Salford City","-",NA,"2010-11-01"
"Bolton Wanderers","£74.93m",26,"2010-11-01"
"Oldham Athletic","£3.49m",30,"2010-11-01"
"Barrow AFC","£945Th.",25,"2010-11-01"
"Morecambe FC","£3.69m",25,"2010-11-01"
"Mansfield Town","£1.24m",32,"2010-11-01"
"Tranmere Rovers","£4.12m",32,"2010-11-01"
"Grimsby Town","-",NA,"2010-11-01"
"Leyton Orient","£6.05m",27,"2010-11-01"
"Colchester United","£6.62m",32,"2010-11-01"
"Scunthorpe United","£7.58m",27,"2010-11-01"
"Bradford City","£3.74m",27,"2010-11-01"
"Port Vale FC","£2.30m",22,"2010-11-01"
"Crawley Town","£1.26m",28,"2010-11-01"
"Exeter City","£5.13m",33,"2010-11-01"
"Newport County","£338Th.",15,"2010-11-01"
"Southend United","£3.92m",26,"2010-11-01"
"Cheltenham Town","£1.58m",25,"2010-11-01"
"Cambridge United","£720Th.",22,"2010-11-01"
"Carlisle United","£5.20m",25,"2010-11-01"
"Stevenage FC","£3.35m",26,"2010-11-01"
"Forest Green Rovers","£1.80m",38,"2010-11-01"
"Walsall FC","£6.26m",25,"2010-11-01"
"Harrogate Town","£1.10m",18,"2010-11-01"
