"Team","Value","Squad size","Date"
"Salford City","£720Th.",20,"2017-03-01"
"Southend United","£4.97m",26,"2017-03-01"
"Bolton Wanderers","£12.92m",25,"2017-03-01"
"Oldham Athletic","£4.03m",26,"2017-03-01"
"Tranmere Rovers","£1.46m",28,"2017-03-01"
"Morecambe FC","£1.85m",19,"2017-03-01"
"Grimsby Town","£2.59m",30,"2017-03-01"
"Colchester United","£3.96m",29,"2017-03-01"
"Leyton Orient","£4.12m",26,"2017-03-01"
"Mansfield Town","£3.24m",28,"2017-03-01"
"Bradford City","£4.32m",26,"2017-03-01"
"Scunthorpe United","£5.11m",26,"2017-03-01"
"Barrow AFC","£698Th.",29,"2017-03-01"
"Port Vale FC","£4.68m",34,"2017-03-01"
"Cheltenham Town","£1.44m",23,"2017-03-01"
"Exeter City","£3.67m",31,"2017-03-01"
"Carlisle United","£2.84m",22,"2017-03-01"
"Crawley Town","£2.72m",22,"2017-03-01"
"Newport County","£2.36m",32,"2017-03-01"
"Walsall FC","£3.13m",25,"2017-03-01"
"Forest Green Rovers","£1.89m",25,"2017-03-01"
"Stevenage FC","£2.34m",27,"2017-03-01"
"Cambridge United","£2.79m",27,"2017-03-01"
"Harrogate Town","£2.61m",45,"2017-03-01"
