"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2013-05-01"
"Manchester City","£389.93m",24,"2013-05-01"
"Chelsea FC","£348.08m",24,"2013-05-01"
"Manchester United","£379.13m",26,"2013-05-01"
"Tottenham Hotspur","£240.75m",24,"2013-05-01"
"Arsenal FC","£253.35m",25,"2013-05-01"
"Everton FC","£123.98m",23,"2013-05-01"
"Leicester City","£23.27m",27,"2013-05-01"
"Wolverhampton Wanderers","£44.10m",33,"2013-05-01"
"Aston Villa","£97.20m",28,"2013-05-01"
"West Ham United","£85.50m",25,"2013-05-01"
"Newcastle United","£156.15m",28,"2013-05-01"
"Southampton FC","£69.30m",23,"2013-05-01"
"Brighton & Hove Albion","£22.37m",32,"2013-05-01"
"Fulham FC","£72.00m",26,"2013-05-01"
"Crystal Palace","£29.25m",27,"2013-05-01"
"Leeds United","£18.29m",24,"2013-05-01"
"Sheffield United","£8.69m",28,"2013-05-01"
"Burnley FC","£18.68m",24,"2013-05-01"
"West Bromwich Albion","£81.45m",26,"2013-05-01"
