"Team","Value","Squad size","Date"
"Liverpool FC","£217.17m",26,"2012-11-15"
"Manchester City","£448.43m",25,"2012-11-15"
"Chelsea FC","£348.30m",23,"2012-11-15"
"Manchester United","£396.90m",28,"2012-11-15"
"Tottenham Hotspur","£229.05m",24,"2012-11-15"
"Arsenal FC","£256.28m",27,"2012-11-15"
"Everton FC","£112.50m",22,"2012-11-15"
"Leicester City","£23.45m",23,"2012-11-15"
"Wolverhampton Wanderers","£63.05m",29,"2012-11-15"
"Aston Villa","£103.95m",26,"2012-11-15"
"West Ham United","£82.53m",23,"2012-11-15"
"Newcastle United","£142.20m",28,"2012-11-15"
"Southampton FC","£61.65m",25,"2012-11-15"
"Brighton & Hove Albion","£21.65m",29,"2012-11-15"
"Fulham FC","£72.50m",24,"2012-11-15"
"Crystal Palace","£16.83m",28,"2012-11-15"
"Leeds United","£17.28m",29,"2012-11-15"
"Sheffield United","£8.69m",26,"2012-11-15"
"Burnley FC","£18.07m",27,"2012-11-15"
"West Bromwich Albion","£74.25m",25,"2012-11-15"
