"Team","Value","Squad size","Date"
"Hull City","£11.72m",20,"2020-08-01"
"Ipswich Town","£9.20m",26,"2020-08-01"
"Blackpool FC","£5.85m",26,"2020-08-01"
"Sunderland AFC","£7.02m",18,"2020-08-01"
"Charlton Athletic","£7.97m",20,"2020-08-01"
"Shrewsbury Town","£4.75m",18,"2020-08-01"
"Fleetwood Town","£2.63m",20,"2020-08-01"
"Milton Keynes Dons","£3.38m",19,"2020-08-01"
"Oxford United","£4.23m",22,"2020-08-01"
"Wigan Athletic","£19.19m",26,"2020-08-01"
"Swindon Town","£3.04m",21,"2020-08-01"
"Doncaster Rovers","£1.76m",16,"2020-08-01"
"Portsmouth FC","£2.39m",18,"2020-08-01"
"Burton Albion","£3.15m",21,"2020-08-01"
"Gillingham FC","£1.85m",13,"2020-08-01"
"Bristol Rovers","£3.42m",28,"2020-08-01"
"Northampton Town","£1.44m",19,"2020-08-01"
"Plymouth Argyle","£1.98m",19,"2020-08-01"
"Lincoln City","£2.05m",18,"2020-08-01"
"Peterborough United","£3.67m",23,"2020-08-01"
"Rochdale AFC","£1.71m",16,"2020-08-01"
"Crewe Alexandra","£1.17m",21,"2020-08-01"
"AFC Wimbledon","£743Th.",17,"2020-08-01"
"Accrington Stanley","£720Th.",20,"2020-08-01"
