"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.43m",32,"2012-01-01"
"2","Norwich City","€28.80m",25,"2012-01-01"
"3","Watford FC","€17.48m",28,"2012-01-01"
"4","Brentford FC","€5.48m",27,"2012-01-01"
"5","Cardiff City","€26.83m",26,"2012-01-01"
"6","Bristol City","€18.28m",26,"2012-01-01"
"7","Swansea City","€38.85m",28,"2012-01-01"
"8","Reading FC","€18.30m",28,"2012-01-01"
"9","Stoke City","€107.50m",28,"2012-01-01"
"10","Blackburn Rovers","€76.65m",28,"2012-01-01"
"11","Nottingham Forest","€29.95m",28,"2012-01-01"
"12","Middlesbrough FC","€29.63m",26,"2012-01-01"
"13","Derby County","€13.50m",28,"2012-01-01"
"14","Huddersfield Town","€9.53m",26,"2012-01-01"
"15","Birmingham City","€36.78m",25,"2012-01-01"
"16","Millwall FC","€11.85m",31,"2012-01-01"
"17","Sheffield Wednesday","€14.53m",29,"2012-01-01"
"18","Preston North End","€11.98m",30,"2012-01-01"
"19","Queens Park Rangers","€61.00m",31,"2012-01-01"
"20","Barnsley FC","€11.98m",25,"2012-01-01"
"21","Luton Town","€1.33m",29,"2012-01-01"
"22","Coventry City","€10.85m",25,"2012-01-01"
"23","Rotherham United","€4.65m",26,"2012-01-01"
"24","Wycombe Wanderers","€5.48m",29,"2012-01-01"
