"Team","Value","Squad size","Date"
"Salford City","£90Th.",4,"2014-01-01"
"Southend United","£2.95m",25,"2014-01-01"
"Bolton Wanderers","£37.31m",26,"2014-01-01"
"Oldham Athletic","£4.68m",27,"2014-01-01"
"Tranmere Rovers","£4.12m",25,"2014-01-01"
"Morecambe FC","£1.96m",22,"2014-01-01"
"Grimsby Town","£1.01m",21,"2014-01-01"
"Colchester United","£3.85m",28,"2014-01-01"
"Leyton Orient","£4.34m",22,"2014-01-01"
"Mansfield Town","£1.40m",30,"2014-01-01"
"Bradford City","£6.73m",25,"2014-01-01"
"Scunthorpe United","£3.78m",26,"2014-01-01"
"Barrow AFC","£540Th.",23,"2014-01-01"
"Port Vale FC","£3.40m",24,"2014-01-01"
"Cheltenham Town","£1.87m",23,"2014-01-01"
"Exeter City","£3.40m",25,"2014-01-01"
"Carlisle United","£3.85m",26,"2014-01-01"
"Crawley Town","£2.61m",22,"2014-01-01"
"Newport County","£1.26m",24,"2014-01-01"
"Cambridge United","£765Th.",26,"2014-01-01"
"Walsall FC","£2.93m",26,"2014-01-01"
"Forest Green Rovers","£1.15m",28,"2014-01-01"
"Stevenage FC","£4.05m",27,"2014-01-01"
"Harrogate Town","£1.55m",33,"2014-01-01"
