"Team","Value","Squad size","Date"
"Ipswich Town","£10.13m",28,"2020-09-01"
"Hull City","£12.26m",23,"2020-09-01"
"Sunderland AFC","£8.01m",22,"2020-09-01"
"Blackpool FC","£5.90m",25,"2020-09-01"
"Charlton Athletic","£7.27m",19,"2020-09-01"
"Milton Keynes Dons","£3.69m",20,"2020-09-01"
"Portsmouth FC","£2.61m",21,"2020-09-01"
"Fleetwood Town","£3.17m",21,"2020-09-01"
"Shrewsbury Town","£4.66m",21,"2020-09-01"
"Swindon Town","£3.53m",27,"2020-09-01"
"Oxford United","£4.75m",26,"2020-09-01"
"Wigan Athletic","£7.36m",11,"2020-09-01"
"Lincoln City","£2.68m",20,"2020-09-01"
"Doncaster Rovers","£1.76m",20,"2020-09-01"
"Gillingham FC","£3.11m",19,"2020-09-01"
"Bristol Rovers","£3.20m",29,"2020-09-01"
"Plymouth Argyle","£2.63m",22,"2020-09-01"
"Burton Albion","£3.78m",23,"2020-09-01"
"Crewe Alexandra","£1.35m",27,"2020-09-01"
"Northampton Town","£2.25m",22,"2020-09-01"
"Peterborough United","£4.03m",33,"2020-09-01"
"Rochdale AFC","£1.71m",19,"2020-09-01"
"AFC Wimbledon","£1.35m",23,"2020-09-01"
"Accrington Stanley","£923Th.",24,"2020-09-01"
