"Team","Value","Squad size","Date"
"Ipswich Town","£21.89m",26,"2012-01-15"
"Hull City","£24.62m",32,"2012-01-15"
"Sunderland AFC","£96.93m",27,"2012-01-15"
"Blackpool FC","£25.88m",27,"2012-01-15"
"Charlton Athletic","£10.31m",29,"2012-01-15"
"Milton Keynes Dons","£5.78m",21,"2012-01-15"
"Portsmouth FC","£23.47m",20,"2012-01-15"
"Fleetwood Town","£653Th.",31,"2012-01-15"
"Shrewsbury Town","£3.42m",22,"2012-01-15"
"Swindon Town","£4.84m",28,"2012-01-15"
"Oxford United","£4.66m",27,"2012-01-15"
"Wigan Athletic","£62.37m",25,"2012-01-15"
"Lincoln City","£1.49m",30,"2012-01-15"
"Doncaster Rovers","£16.49m",32,"2012-01-15"
"Gillingham FC","£3.44m",30,"2012-01-15"
"Bristol Rovers","£3.67m",28,"2012-01-15"
"Plymouth Argyle","£4.57m",28,"2012-01-15"
"Burton Albion","£2.88m",29,"2012-01-15"
"Crewe Alexandra","£900Th.",26,"2012-01-15"
"Northampton Town","£3.62m",30,"2012-01-15"
"Peterborough United","£6.17m",24,"2012-01-15"
"Rochdale AFC","£5.02m",27,"2012-01-15"
"AFC Wimbledon","£1.19m",29,"2012-01-15"
"Accrington Stanley","£1.85m",21,"2012-01-15"
