"Team","Value","Squad size","Date"
"Liverpool FC","£1.07bn",24,"2020-03-01"
"Manchester City","£1.16bn",24,"2020-03-01"
"Chelsea FC","£763.25m",27,"2020-03-01"
"Manchester United","£720.68m",26,"2020-03-01"
"Tottenham Hotspur","£807.75m",25,"2020-03-01"
"Arsenal FC","£628.88m",27,"2020-03-01"
"Everton FC","£428.13m",24,"2020-03-01"
"Leicester City","£451.13m",26,"2020-03-01"
"Wolverhampton Wanderers","£310.10m",24,"2020-03-01"
"Aston Villa","£235.26m",27,"2020-03-01"
"West Ham United","£331.88m",25,"2020-03-01"
"Newcastle United","£280.19m",31,"2020-03-01"
"Brighton & Hove Albion","£204.53m",26,"2020-03-01"
"Southampton FC","£198.00m",21,"2020-03-01"
"Fulham FC","£127.58m",28,"2020-03-01"
"Crystal Palace","£207.00m",22,"2020-03-01"
"Leeds United","£93.38m",26,"2020-03-01"
"Sheffield United","£128.57m",27,"2020-03-01"
"Burnley FC","£176.18m",24,"2020-03-01"
"West Bromwich Albion","£93.42m",29,"2020-03-01"
