"","Team","Value","Squad size","Date"
"1","Hull City","€44.15m",23,"2018-08-15"
"2","Ipswich Town","€12.43m",30,"2018-08-15"
"3","Blackpool FC","€4.13m",26,"2018-08-15"
"4","Sunderland AFC","€36.70m",27,"2018-08-15"
"5","Shrewsbury Town","€3.93m",31,"2018-08-15"
"6","Charlton Athletic","€7.65m",22,"2018-08-15"
"7","Fleetwood Town","€7.45m",29,"2018-08-15"
"8","Milton Keynes Dons","€6.10m",32,"2018-08-15"
"9","Oxford United","€6.55m",28,"2018-08-15"
"10","Wigan Athletic","€18.00m",31,"2018-08-15"
"11","Swindon Town","€3.20m",26,"2018-08-15"
"12","Doncaster Rovers","€3.40m",30,"2018-08-15"
"13","Portsmouth FC","€4.50m",24,"2018-08-15"
"14","Burton Albion","€5.28m",21,"2018-08-15"
"15","Gillingham FC","€2.85m",27,"2018-08-15"
"16","Bristol Rovers","€3.90m",24,"2018-08-15"
"17","Plymouth Argyle","€5.20m",33,"2018-08-15"
"18","Northampton Town","€4.25m",25,"2018-08-15"
"19","Lincoln City","€4.43m",22,"2018-08-15"
"20","Peterborough United","€4.60m",23,"2018-08-15"
"21","Rochdale AFC","€3.10m",24,"2018-08-15"
"22","Crewe Alexandra","€2.28m",29,"2018-08-15"
"23","AFC Wimbledon","€2.98m",24,"2018-08-15"
"24","Accrington Stanley","€2.08m",25,"2018-08-15"
