"Team","Value","Squad size","Date"
"Hull City","£96.08m",26,"2014-10-23"
"Ipswich Town","£15.53m",24,"2014-10-23"
"Blackpool FC","£11.77m",25,"2014-10-23"
"Sunderland AFC","£80.10m",25,"2014-10-23"
"Shrewsbury Town","£3.44m",24,"2014-10-23"
"Charlton Athletic","£16.02m",27,"2014-10-23"
"Fleetwood Town","£3.65m",26,"2014-10-23"
"Milton Keynes Dons","£6.66m",25,"2014-10-23"
"Oxford United","£2.52m",31,"2014-10-23"
"Wigan Athletic","£39.74m",28,"2014-10-23"
"Swindon Town","£3.13m",26,"2014-10-23"
"Doncaster Rovers","£4.55m",21,"2014-10-23"
"Portsmouth FC","£4.30m",30,"2014-10-23"
"Burton Albion","£1.97m",24,"2014-10-23"
"Gillingham FC","£2.43m",26,"2014-10-23"
"Bristol Rovers","£1.35m",24,"2014-10-23"
"Plymouth Argyle","£1.82m",25,"2014-10-23"
"Northampton Town","£4.41m",28,"2014-10-23"
"Lincoln City","£405Th.",21,"2014-10-23"
"Peterborough United","£4.66m",22,"2014-10-23"
"Rochdale AFC","£3.40m",25,"2014-10-23"
"Crewe Alexandra","£2.75m",29,"2014-10-23"
"AFC Wimbledon","£2.36m",27,"2014-10-23"
"Accrington Stanley","£1.44m",27,"2014-10-23"
