"","Team","Value","Squad size","Date"
"1","Hull City","€70.20m",29,"2017-11-01"
"2","Ipswich Town","€21.10m",28,"2017-11-01"
"3","Blackpool FC","€4.33m",27,"2017-11-01"
"4","Sunderland AFC","€62.75m",27,"2017-11-01"
"5","Shrewsbury Town","€2.78m",23,"2017-11-01"
"6","Charlton Athletic","€8.20m",23,"2017-11-01"
"7","Fleetwood Town","€5.10m",26,"2017-11-01"
"8","Milton Keynes Dons","€8.20m",28,"2017-11-01"
"9","Oxford United","€7.08m",30,"2017-11-01"
"10","Wigan Athletic","€11.20m",28,"2017-11-01"
"11","Swindon Town","€3.13m",26,"2017-11-01"
"12","Doncaster Rovers","€3.63m",26,"2017-11-01"
"13","Portsmouth FC","€5.20m",27,"2017-11-01"
"14","Burton Albion","€12.05m",25,"2017-11-01"
"15","Gillingham FC","€3.53m",28,"2017-11-01"
"16","Bristol Rovers","€3.45m",24,"2017-11-01"
"17","Plymouth Argyle","€5.50m",27,"2017-11-01"
"18","Northampton Town","€6.75m",28,"2017-11-01"
"19","Lincoln City","€1.78m",21,"2017-11-01"
"20","Peterborough United","€4.55m",25,"2017-11-01"
"21","Rochdale AFC","€4.25m",27,"2017-11-01"
"22","Crewe Alexandra","€2.33m",25,"2017-11-01"
"23","AFC Wimbledon","€4.10m",28,"2017-11-01"
"24","Accrington Stanley","€1.98m",22,"2017-11-01"
