"Team","Value","Squad size","Date"
"Ipswich Town","£18.99m",28,"2017-12-15"
"Hull City","£63.27m",30,"2017-12-15"
"Sunderland AFC","£56.48m",27,"2017-12-15"
"Blackpool FC","£4.07m",28,"2017-12-15"
"Charlton Athletic","£7.83m",24,"2017-12-15"
"Milton Keynes Dons","£6.03m",27,"2017-12-15"
"Portsmouth FC","£4.68m",27,"2017-12-15"
"Fleetwood Town","£4.59m",27,"2017-12-15"
"Shrewsbury Town","£2.50m",23,"2017-12-15"
"Swindon Town","£2.95m",28,"2017-12-15"
"Oxford United","£6.14m",29,"2017-12-15"
"Wigan Athletic","£10.08m",29,"2017-12-15"
"Lincoln City","£1.82m",22,"2017-12-15"
"Doncaster Rovers","£3.26m",26,"2017-12-15"
"Gillingham FC","£3.17m",28,"2017-12-15"
"Bristol Rovers","£3.02m",23,"2017-12-15"
"Plymouth Argyle","£4.86m",28,"2017-12-15"
"Burton Albion","£10.94m",26,"2017-12-15"
"Crewe Alexandra","£2.14m",27,"2017-12-15"
"Northampton Town","£6.35m",30,"2017-12-15"
"Peterborough United","£4.10m",26,"2017-12-15"
"Rochdale AFC","£3.83m",27,"2017-12-15"
"AFC Wimbledon","£3.65m",27,"2017-12-15"
"Accrington Stanley","£1.69m",22,"2017-12-15"
