"","Team","Value","Squad size","Date"
"1","Liverpool FC","€240.20m",23,"2011-04-15"
"2","Manchester City","€366.75m",25,"2011-04-15"
"3","Chelsea FC","€408.50m",22,"2011-04-15"
"4","Manchester United","€374.70m",28,"2011-04-15"
"5","Tottenham Hotspur","€282.00m",26,"2011-04-15"
"6","Arsenal FC","€315.00m",26,"2011-04-15"
"7","Everton FC","€158.00m",19,"2011-04-15"
"8","Leicester City","€39.70m",28,"2011-04-15"
"9","Wolverhampton Wanderers","€74.05m",28,"2011-04-15"
"10","Aston Villa","€149.55m",25,"2011-04-15"
"11","West Ham United","€121.50m",29,"2011-04-15"
"12","Newcastle United","€92.98m",29,"2011-04-15"
"13","Southampton FC","€16.93m",31,"2011-04-15"
"14","Brighton & Hove Albion","€6.40m",28,"2011-04-15"
"15","Fulham FC","€98.75m",25,"2011-04-15"
"16","Crystal Palace","€20.48m",29,"2011-04-15"
"17","Leeds United","€25.33m",26,"2011-04-15"
"18","Sheffield United","€21.98m",32,"2011-04-15"
"19","Burnley FC","€37.58m",31,"2011-04-15"
"20","West Bromwich Albion","€76.25m",25,"2011-04-15"
