"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.19bn",24,"2020-01-15"
"2","Manchester City","€1.30bn",25,"2020-01-15"
"3","Chelsea FC","€840.75m",25,"2020-01-15"
"4","Manchester United","€749.25m",27,"2020-01-15"
"5","Tottenham Hotspur","€968.00m",27,"2020-01-15"
"6","Arsenal FC","€682.75m",25,"2020-01-15"
"7","Everton FC","€480.70m",25,"2020-01-15"
"8","Leicester City","€507.75m",27,"2020-01-15"
"9","Wolverhampton Wanderers","€339.20m",26,"2020-01-15"
"10","Aston Villa","€257.40m",28,"2020-01-15"
"11","West Ham United","€335.25m",24,"2020-01-15"
"12","Newcastle United","€269.83m",30,"2020-01-15"
"13","Southampton FC","€227.00m",23,"2020-01-15"
"14","Brighton & Hove Albion","€217.25m",26,"2020-01-15"
"15","Fulham FC","€134.75m",26,"2020-01-15"
"16","Crystal Palace","€232.55m",24,"2020-01-15"
"17","Leeds United","€80.00m",24,"2020-01-15"
"18","Sheffield United","€117.20m",28,"2020-01-15"
"19","Burnley FC","€188.75m",23,"2020-01-15"
"20","West Bromwich Albion","€85.80m",26,"2020-01-15"
