"Team","Value","Squad size","Date"
"AFC Bournemouth","£109.58m",27,"2016-12-15"
"Norwich City","£70.29m",28,"2016-12-15"
"Watford FC","£117.00m",29,"2016-12-15"
"Brentford FC","£18.05m",23,"2016-12-15"
"Stoke City","£154.13m",27,"2016-12-15"
"Bristol City","£18.00m",24,"2016-12-15"
"Nottingham Forest","£31.14m",26,"2016-12-15"
"Swansea City","£100.58m",24,"2016-12-15"
"Blackburn Rovers","£19.76m",27,"2016-12-15"
"Reading FC","£20.48m",29,"2016-12-15"
"Cardiff City","£36.72m",28,"2016-12-15"
"Middlesbrough FC","£92.48m",27,"2016-12-15"
"Huddersfield Town","£17.06m",24,"2016-12-15"
"Birmingham City","£14.58m",24,"2016-12-15"
"Derby County","£56.52m",26,"2016-12-15"
"Millwall FC","£6.21m",24,"2016-12-15"
"Preston North End","£15.91m",28,"2016-12-15"
"Sheffield Wednesday","£47.88m",31,"2016-12-15"
"Queens Park Rangers","£42.93m",27,"2016-12-15"
"Barnsley FC","£7.04m",27,"2016-12-15"
"Luton Town","£3.47m",28,"2016-12-15"
"Coventry City","£5.09m",27,"2016-12-15"
"Rotherham United","£12.56m",27,"2016-12-15"
"Wycombe Wanderers","£2.88m",24,"2016-12-15"
