"Team","Value","Squad size","Date"
"Liverpool FC","£279.68m",26,"2015-03-01"
"Manchester City","£376.43m",23,"2015-03-01"
"Chelsea FC","£435.15m",24,"2015-03-01"
"Manchester United","£382.50m",25,"2015-03-01"
"Tottenham Hotspur","£236.48m",25,"2015-03-01"
"Arsenal FC","£351.23m",27,"2015-03-01"
"Everton FC","£161.33m",24,"2015-03-01"
"Leicester City","£53.78m",27,"2015-03-01"
"Wolverhampton Wanderers","£20.88m",28,"2015-03-01"
"Aston Villa","£94.95m",27,"2015-03-01"
"West Ham United","£107.78m",23,"2015-03-01"
"Newcastle United","£110.03m",27,"2015-03-01"
"Brighton & Hove Albion","£18.09m",26,"2015-03-01"
"Southampton FC","£170.55m",25,"2015-03-01"
"Fulham FC","£31.05m",29,"2015-03-01"
"Crystal Palace","£77.63m",29,"2015-03-01"
"Leeds United","£23.90m",30,"2015-03-01"
"Sheffield United","£9.50m",28,"2015-03-01"
"Burnley FC","£42.08m",24,"2015-03-01"
"West Bromwich Albion","£72.45m",22,"2015-03-01"
