"Team","Value","Squad size","Date"
"Liverpool FC","£219.60m",24,"2011-11-01"
"Manchester City","£390.15m",25,"2011-11-01"
"Chelsea FC","£378.90m",26,"2011-11-01"
"Manchester United","£364.77m",28,"2011-11-01"
"Tottenham Hotspur","£247.10m",26,"2011-11-01"
"Arsenal FC","£260.37m",29,"2011-11-01"
"Everton FC","£127.35m",23,"2011-11-01"
"Leicester City","£34.47m",25,"2011-11-01"
"Wolverhampton Wanderers","£66.15m",23,"2011-11-01"
"Aston Villa","£118.40m",24,"2011-11-01"
"West Ham United","£67.19m",26,"2011-11-01"
"Newcastle United","£92.70m",26,"2011-11-01"
"Brighton & Hove Albion","£13.75m",30,"2011-11-01"
"Southampton FC","£16.94m",30,"2011-11-01"
"Crystal Palace","£19.22m",33,"2011-11-01"
"Fulham FC","£96.98m",26,"2011-11-01"
"Leeds United","£20.45m",26,"2011-11-01"
"Sheffield United","£16.79m",30,"2011-11-01"
"Burnley FC","£21.24m",23,"2011-11-01"
"West Bromwich Albion","£66.38m",23,"2011-11-01"
