"","Team","Value","Squad size","Date"
"1","Hull City","€95.75m",24,"2014-11-01"
"2","Ipswich Town","€17.25m",25,"2014-11-01"
"3","Blackpool FC","€13.08m",25,"2014-11-01"
"4","Sunderland AFC","€89.30m",27,"2014-11-01"
"5","Shrewsbury Town","€3.83m",24,"2014-11-01"
"6","Charlton Athletic","€17.90m",27,"2014-11-01"
"7","Fleetwood Town","€3.65m",24,"2014-11-01"
"8","Milton Keynes Dons","€7.40m",25,"2014-11-01"
"9","Oxford United","€2.80m",31,"2014-11-01"
"10","Wigan Athletic","€47.15m",29,"2014-11-01"
"11","Swindon Town","€3.55m",26,"2014-11-01"
"12","Doncaster Rovers","€4.80m",22,"2014-11-01"
"13","Portsmouth FC","€4.78m",29,"2014-11-01"
"14","Burton Albion","€2.19m",23,"2014-11-01"
"15","Gillingham FC","€2.70m",26,"2014-11-01"
"16","Bristol Rovers","€1.50m",25,"2014-11-01"
"17","Plymouth Argyle","€1.88m",24,"2014-11-01"
"18","Northampton Town","€5.10m",29,"2014-11-01"
"19","Lincoln City","€450Th.",21,"2014-11-01"
"20","Peterborough United","€5.48m",23,"2014-11-01"
"21","Rochdale AFC","€3.58m",25,"2014-11-01"
"22","Crewe Alexandra","€3.35m",29,"2014-11-01"
"23","AFC Wimbledon","€2.63m",27,"2014-11-01"
"24","Accrington Stanley","€1.60m",27,"2014-11-01"
