"Team","Value","Squad size","Date"
"Liverpool FC","£216.45m",23,"2013-02-01"
"Manchester City","£391.50m",25,"2013-02-01"
"Chelsea FC","£348.08m",24,"2013-02-01"
"Manchester United","£378.45m",25,"2013-02-01"
"Tottenham Hotspur","£242.55m",24,"2013-02-01"
"Arsenal FC","£253.80m",25,"2013-02-01"
"Everton FC","£119.12m",23,"2013-02-01"
"Leicester City","£24.84m",25,"2013-02-01"
"Wolverhampton Wanderers","£57.42m",28,"2013-02-01"
"Aston Villa","£94.77m",28,"2013-02-01"
"West Ham United","£84.60m",25,"2013-02-01"
"Newcastle United","£161.10m",31,"2013-02-01"
"Brighton & Hove Albion","£24.91m",33,"2013-02-01"
"Southampton FC","£70.20m",24,"2013-02-01"
"Crystal Palace","£18.18m",28,"2013-02-01"
"Fulham FC","£74.30m",28,"2013-02-01"
"Leeds United","£23.15m",26,"2013-02-01"
"Sheffield United","£8.64m",29,"2013-02-01"
"Burnley FC","£18.20m",28,"2013-02-01"
"West Bromwich Albion","£78.53m",24,"2013-02-01"
