"","Team","Value","Squad size","Date"
"1","Liverpool FC","€985.95m",30,"2020-07-15"
"2","Manchester City","€981.95m",33,"2020-07-15"
"3","Chelsea FC","€830.45m",33,"2020-07-15"
"4","Manchester United","€659.68m",33,"2020-07-15"
"5","Tottenham Hotspur","€701.00m",26,"2020-07-15"
"6","Arsenal FC","€604.25m",29,"2020-07-15"
"7","Everton FC","€412.10m",28,"2020-07-15"
"8","Leicester City","€420.10m",29,"2020-07-15"
"9","Wolverhampton Wanderers","€296.00m",24,"2020-07-15"
"10","Aston Villa","€214.25m",27,"2020-07-15"
"11","West Ham United","€288.45m",24,"2020-07-15"
"12","Newcastle United","€242.70m",31,"2020-07-15"
"13","Southampton FC","€190.70m",25,"2020-07-15"
"14","Brighton & Hove Albion","€194.10m",31,"2020-07-15"
"15","Fulham FC","€113.60m",28,"2020-07-15"
"16","Crystal Palace","€169.90m",20,"2020-07-15"
"17","Leeds United","€76.10m",32,"2020-07-15"
"18","Sheffield United","€120.30m",25,"2020-07-15"
"19","Burnley FC","€145.03m",24,"2020-07-15"
"20","West Bromwich Albion","€79.68m",27,"2020-07-15"
