"Team","Value","Squad size","Date"
"Hull City","£24.57m",28,"2012-11-15"
"Ipswich Town","£20.61m",29,"2012-11-15"
"Blackpool FC","£24.41m",33,"2012-11-15"
"Sunderland AFC","£104.40m",24,"2012-11-15"
"Shrewsbury Town","£4.41m",28,"2012-11-15"
"Charlton Athletic","£10.04m",28,"2012-11-15"
"Fleetwood Town","£2.54m",28,"2012-11-15"
"Milton Keynes Dons","£5.27m",20,"2012-11-15"
"Oxford United","£3.62m",28,"2012-11-15"
"Wigan Athletic","£64.13m",24,"2012-11-15"
"Swindon Town","£4.79m",25,"2012-11-15"
"Doncaster Rovers","£6.98m",24,"2012-11-15"
"Portsmouth FC","£6.08m",19,"2012-11-15"
"Burton Albion","£2.66m",26,"2012-11-15"
"Gillingham FC","£3.24m",29,"2012-11-15"
"Bristol Rovers","£4.55m",30,"2012-11-15"
"Plymouth Argyle","£3.15m",27,"2012-11-15"
"Northampton Town","£3.11m",23,"2012-11-15"
"Lincoln City","£923Th.",28,"2012-11-15"
"Peterborough United","£8.46m",27,"2012-11-15"
"Rochdale AFC","£1.82m",24,"2012-11-15"
"Crewe Alexandra","£1.44m",26,"2012-11-15"
"AFC Wimbledon","£1.76m",27,"2012-11-15"
"Accrington Stanley","£1.53m",28,"2012-11-15"
