"","Team","Value","Squad size","Date"
"1","Salford City","-",0,"2012-02-01"
"2","Southend United","€4.73m",30,"2012-02-01"
"3","Bolton Wanderers","€85.50m",27,"2012-02-01"
"4","Oldham Athletic","€4.50m",27,"2012-02-01"
"5","Tranmere Rovers","€3.45m",25,"2012-02-01"
"6","Morecambe FC","€3.28m",27,"2012-02-01"
"7","Grimsby Town","€1.38m",23,"2012-02-01"
"8","Colchester United","€5.48m",23,"2012-02-01"
"9","Leyton Orient","€6.58m",25,"2012-02-01"
"10","Mansfield Town","€2.20m",24,"2012-02-01"
"11","Bradford City","€6.53m",34,"2012-02-01"
"12","Scunthorpe United","€4.85m",27,"2012-02-01"
"13","Barrow AFC","€750Th.",24,"2012-02-01"
"14","Port Vale FC","€2.15m",25,"2012-02-01"
"15","Cheltenham Town","€2.70m",23,"2012-02-01"
"16","Exeter City","€3.75m",26,"2012-02-01"
"17","Carlisle United","€6.58m",24,"2012-02-01"
"18","Crawley Town","€3.20m",24,"2012-02-01"
"19","Newport County","€1.08m",26,"2012-02-01"
"20","Cambridge United","€350Th.",24,"2012-02-01"
"21","Walsall FC","€4.90m",23,"2012-02-01"
"22","Forest Green Rovers","€2.28m",27,"2012-02-01"
"23","Stevenage FC","€2.78m",25,"2012-02-01"
"24","Harrogate Town","€850Th.",23,"2012-02-01"
