"","Team","Value","Squad size","Date"
"1","Liverpool FC","€239.80m",25,"2012-12-01"
"2","Manchester City","€498.25m",25,"2012-12-01"
"3","Chelsea FC","€387.00m",23,"2012-12-01"
"4","Manchester United","€441.00m",28,"2012-12-01"
"5","Tottenham Hotspur","€255.00m",24,"2012-12-01"
"6","Arsenal FC","€284.75m",27,"2012-12-01"
"7","Everton FC","€129.50m",23,"2012-12-01"
"8","Leicester City","€26.10m",24,"2012-12-01"
"9","Wolverhampton Wanderers","€69.05m",28,"2012-12-01"
"10","Aston Villa","€109.50m",25,"2012-12-01"
"11","West Ham United","€91.70m",23,"2012-12-01"
"12","Newcastle United","€158.00m",28,"2012-12-01"
"13","Southampton FC","€69.00m",26,"2012-12-01"
"14","Brighton & Hove Albion","€24.05m",28,"2012-12-01"
"15","Fulham FC","€82.05m",26,"2012-12-01"
"16","Crystal Palace","€18.65m",27,"2012-12-01"
"17","Leeds United","€19.28m",30,"2012-12-01"
"18","Sheffield United","€9.75m",26,"2012-12-01"
"19","Burnley FC","€19.83m",26,"2012-12-01"
"20","West Bromwich Albion","€82.50m",25,"2012-12-01"
