"","Team","Value","Squad size","Date"
"1","Salford City","€650Th.",25,"2017-11-01"
"2","Southend United","€6.15m",26,"2017-11-01"
"3","Bolton Wanderers","€16.25m",26,"2017-11-01"
"4","Oldham Athletic","€7.55m",29,"2017-11-01"
"5","Tranmere Rovers","€1.65m",28,"2017-11-01"
"6","Morecambe FC","€2.50m",29,"2017-11-01"
"7","Grimsby Town","€2.78m",28,"2017-11-01"
"8","Colchester United","€3.55m",26,"2017-11-01"
"9","Leyton Orient","€2.63m",31,"2017-11-01"
"10","Mansfield Town","€4.10m",25,"2017-11-01"
"11","Bradford City","€4.95m",34,"2017-11-01"
"12","Scunthorpe United","€6.63m",27,"2017-11-01"
"13","Barrow AFC","€950Th.",24,"2017-11-01"
"14","Port Vale FC","€3.35m",33,"2017-11-01"
"15","Cheltenham Town","€2.75m",25,"2017-11-01"
"16","Exeter City","€4.30m",30,"2017-11-01"
"17","Carlisle United","€2.60m",26,"2017-11-01"
"18","Crawley Town","€2.88m",26,"2017-11-01"
"19","Newport County","€2.43m",26,"2017-11-01"
"20","Cambridge United","€2.33m",24,"2017-11-01"
"21","Walsall FC","€3.08m",27,"2017-11-01"
"22","Forest Green Rovers","€1.40m",26,"2017-11-01"
"23","Stevenage FC","€1.93m",27,"2017-11-01"
"24","Harrogate Town","€775Th.",23,"2017-11-01"
