"Team","Value","Squad size","Date"
"Salford City","£3.56m",22,"2020-08-01"
"Southend United","£1.60m",24,"2020-08-01"
"Bolton Wanderers","£1.28m",18,"2020-08-01"
"Oldham Athletic","£1.22m",10,"2020-08-01"
"Tranmere Rovers","£743Th.",11,"2020-08-01"
"Morecambe FC","£1.60m",15,"2020-08-01"
"Grimsby Town","£1.24m",18,"2020-08-01"
"Colchester United","£1.94m",22,"2020-08-01"
"Leyton Orient","£2.43m",24,"2020-08-01"
"Mansfield Town","£1.53m",23,"2020-08-01"
"Bradford City","£2.57m",21,"2020-08-01"
"Scunthorpe United","£1.26m",19,"2020-08-01"
"Barrow AFC","£1.40m",17,"2020-08-01"
"Port Vale FC","£1.82m",21,"2020-08-01"
"Cheltenham Town","£1.73m",16,"2020-08-01"
"Exeter City","£1.64m",26,"2020-08-01"
"Carlisle United","£788Th.",17,"2020-08-01"
"Crawley Town","£1.55m",27,"2020-08-01"
"Newport County","£1.35m",17,"2020-08-01"
"Cambridge United","£1.01m",18,"2020-08-01"
"Walsall FC","£1.15m",20,"2020-08-01"
"Forest Green Rovers","£1.49m",24,"2020-08-01"
"Stevenage FC","£585Th.",20,"2020-08-01"
"Harrogate Town","£405Th.",18,"2020-08-01"
