"","Team","Value","Squad size","Date"
"1","Liverpool FC","€367.95m",31,"2016-02-01"
"2","Manchester City","€511.50m",25,"2016-02-01"
"3","Chelsea FC","€523.65m",25,"2016-02-01"
"4","Manchester United","€396.55m",27,"2016-02-01"
"5","Tottenham Hotspur","€289.25m",25,"2016-02-01"
"6","Arsenal FC","€406.00m",27,"2016-02-01"
"7","Everton FC","€204.25m",29,"2016-02-01"
"8","Leicester City","€102.50m",26,"2016-02-01"
"9","Wolverhampton Wanderers","€25.98m",30,"2016-02-01"
"10","Aston Villa","€114.75m",24,"2016-02-01"
"11","West Ham United","€176.00m",27,"2016-02-01"
"12","Newcastle United","€173.25m",31,"2016-02-01"
"13","Southampton FC","€194.75m",26,"2016-02-01"
"14","Brighton & Hove Albion","€36.88m",32,"2016-02-01"
"15","Fulham FC","€34.35m",28,"2016-02-01"
"16","Crystal Palace","€121.25m",28,"2016-02-01"
"17","Leeds United","€23.70m",23,"2016-02-01"
"18","Sheffield United","€10.98m",32,"2016-02-01"
"19","Burnley FC","€44.05m",27,"2016-02-01"
"20","West Bromwich Albion","€104.00m",24,"2016-02-01"
