"","Team","Value","Squad size","Date"
"1","Salford City","€1.20m",27,"2015-12-15"
"2","Southend United","€4.70m",26,"2015-12-15"
"3","Bolton Wanderers","€21.60m",32,"2015-12-15"
"4","Oldham Athletic","€5.58m",33,"2015-12-15"
"5","Tranmere Rovers","€1.80m",28,"2015-12-15"
"6","Morecambe FC","€1.78m",24,"2015-12-15"
"7","Grimsby Town","€1.83m",24,"2015-12-15"
"8","Colchester United","€5.05m",28,"2015-12-15"
"9","Leyton Orient","€4.05m",25,"2015-12-15"
"10","Mansfield Town","€2.93m",26,"2015-12-15"
"11","Bradford City","€7.65m",27,"2015-12-15"
"12","Scunthorpe United","€5.23m",26,"2015-12-15"
"13","Barrow AFC","€1.30m",21,"2015-12-15"
"14","Port Vale FC","€3.65m",27,"2015-12-15"
"15","Cheltenham Town","€950Th.",28,"2015-12-15"
"16","Exeter City","€4.35m",26,"2015-12-15"
"17","Carlisle United","€2.30m",27,"2015-12-15"
"18","Crawley Town","€3.13m",23,"2015-12-15"
"19","Newport County","€1.55m",23,"2015-12-15"
"20","Cambridge United","€2.83m",29,"2015-12-15"
"21","Walsall FC","€3.85m",24,"2015-12-15"
"22","Forest Green Rovers","€2.03m",24,"2015-12-15"
"23","Stevenage FC","€2.85m",32,"2015-12-15"
"24","Harrogate Town","€3.08m",45,"2015-12-15"
