"","Team","Value","Squad size","Date"
"1","Hull City","€50.15m",25,"2018-09-15"
"2","Ipswich Town","€14.93m",29,"2018-09-15"
"3","Blackpool FC","€4.90m",28,"2018-09-15"
"4","Sunderland AFC","€31.20m",25,"2018-09-15"
"5","Shrewsbury Town","€3.83m",30,"2018-09-15"
"6","Charlton Athletic","€11.65m",26,"2018-09-15"
"7","Fleetwood Town","€8.30m",26,"2018-09-15"
"8","Milton Keynes Dons","€6.00m",32,"2018-09-15"
"9","Oxford United","€6.70m",26,"2018-09-15"
"10","Wigan Athletic","€16.80m",29,"2018-09-15"
"11","Swindon Town","€3.20m",27,"2018-09-15"
"12","Doncaster Rovers","€3.30m",30,"2018-09-15"
"13","Portsmouth FC","€7.00m",26,"2018-09-15"
"14","Burton Albion","€6.53m",25,"2018-09-15"
"15","Gillingham FC","€2.95m",28,"2018-09-15"
"16","Bristol Rovers","€4.08m",25,"2018-09-15"
"17","Plymouth Argyle","€5.95m",34,"2018-09-15"
"18","Northampton Town","€4.25m",26,"2018-09-15"
"19","Lincoln City","€4.55m",25,"2018-09-15"
"20","Peterborough United","€5.60m",25,"2018-09-15"
"21","Rochdale AFC","€6.20m",28,"2018-09-15"
"22","Crewe Alexandra","€2.28m",29,"2018-09-15"
"23","AFC Wimbledon","€3.13m",25,"2018-09-15"
"24","Accrington Stanley","€2.28m",30,"2018-09-15"
