"Team","Value","Squad size","Date"
"Liverpool FC","£298.35m",25,"2015-01-15"
"Manchester City","£393.53m",24,"2015-01-15"
"Chelsea FC","£399.38m",22,"2015-01-15"
"Manchester United","£425.25m",29,"2015-01-15"
"Tottenham Hotspur","£239.63m",31,"2015-01-15"
"Arsenal FC","£350.37m",26,"2015-01-15"
"Everton FC","£151.47m",25,"2015-01-15"
"Leicester City","£45.45m",26,"2015-01-15"
"Wolverhampton Wanderers","£21.89m",32,"2015-01-15"
"Aston Villa","£95.18m",26,"2015-01-15"
"West Ham United","£97.56m",25,"2015-01-15"
"Newcastle United","£119.03m",32,"2015-01-15"
"Brighton & Hove Albion","£18.77m",26,"2015-01-15"
"Southampton FC","£140.63m",25,"2015-01-15"
"Fulham FC","£38.88m",36,"2015-01-15"
"Crystal Palace","£71.78m",31,"2015-01-15"
"Leeds United","£24.10m",31,"2015-01-15"
"Sheffield United","£8.15m",30,"2015-01-15"
"Burnley FC","£36.68m",25,"2015-01-15"
"West Bromwich Albion","£82.35m",25,"2015-01-15"
