"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.75m",32,"2012-10-01"
"2","Norwich City","€63.95m",29,"2012-10-01"
"3","Watford FC","€22.75m",34,"2012-10-01"
"4","Brentford FC","€4.65m",27,"2012-10-01"
"5","Cardiff City","€31.20m",27,"2012-10-01"
"6","Bristol City","€18.30m",29,"2012-10-01"
"7","Swansea City","€72.25m",24,"2012-10-01"
"8","Reading FC","€36.75m",24,"2012-10-01"
"9","Stoke City","€97.10m",28,"2012-10-01"
"10","Blackburn Rovers","€57.55m",31,"2012-10-01"
"11","Nottingham Forest","€30.50m",24,"2012-10-01"
"12","Middlesbrough FC","€34.20m",30,"2012-10-01"
"13","Derby County","€12.48m",27,"2012-10-01"
"14","Huddersfield Town","€15.60m",26,"2012-10-01"
"15","Birmingham City","€27.25m",25,"2012-10-01"
"16","Millwall FC","€14.10m",27,"2012-10-01"
"17","Sheffield Wednesday","€20.73m",29,"2012-10-01"
"18","Preston North End","€4.78m",26,"2012-10-01"
"19","Queens Park Rangers","€108.00m",29,"2012-10-01"
"20","Barnsley FC","€9.75m",30,"2012-10-01"
"21","Luton Town","€1.60m",25,"2012-10-01"
"22","Coventry City","€9.55m",29,"2012-10-01"
"23","Rotherham United","€5.70m",22,"2012-10-01"
"24","Wycombe Wanderers","€4.23m",32,"2012-10-01"
